attribute,action_taken,moderator_id,business_id,BizE_link,Admin_link,biz_country,source_type,source_via,time_created,time_acted,time_created_readable,time_acted_readable
AddBusiness,approve,21006,78313671,https://bize.admin.yelp.com/biz/78313671,https://admin.yelp.com/biz_edit/78313671,US,logged_out_user,biz_site,1683914760,1683916308,,
AddBusiness,approve,21807,78313566,https://bize.admin.yelp.com/biz/78313566,https://admin.yelp.com/biz_edit/78313566,US,user,main_site,1683913356,1683913917,,
AddBusiness,approve,9077,78312959,https://bize.admin.yelp.com/biz/78312959,https://admin.yelp.com/biz_edit/78312959,US,user,main_site,1683904850,1683905490,,
AddBusiness,reject,10041,78312873,https://bize.admin.yelp.com/biz/78312873,https://admin.yelp.com/biz_edit/78312873,US,logged_out_user,biz_site,1683903489,1683907426,,
AddBusiness,approve,9077,78313207,https://bize.admin.yelp.com/biz/78313207,https://admin.yelp.com/biz_edit/78313207,US,logged_out_user,biz_site,1683908655,1683909842,,
AddBusiness,approve,3146,78313757,https://bize.admin.yelp.com/biz/78313757,https://admin.yelp.com/biz_edit/78313757,US,user,main_site,1683915796,1683915996,,
AddBusiness,approve,9077,78313226,https://bize.admin.yelp.com/biz/78313226,https://admin.yelp.com/biz_edit/78313226,US,user,main_site,1683908949,1683914119,,
AddBusiness,approve,22054,78312975,https://bize.admin.yelp.com/biz/78312975,https://admin.yelp.com/biz_edit/78312975,US,logged_out_user,biz_site,1683905202,1683906571,,
AddBusiness,approve,22053,78313438,https://bize.admin.yelp.com/biz/78313438,https://admin.yelp.com/biz_edit/78313438,US,user,main_site,1683911831,1683912370,,
AddBusiness,approve,21063,78313528,https://bize.admin.yelp.com/biz/78313528,https://admin.yelp.com/biz_edit/78313528,US,logged_out_user,biz_site,1683912837,1683916766,,
AddBusiness,approve,21006,78313175,https://bize.admin.yelp.com/biz/78313175,https://admin.yelp.com/biz_edit/78313175,US,logged_out_user,biz_site,1683908225,1683912029,,
AddBusiness,approve,9955,78312491,https://bize.admin.yelp.com/biz/78312491,https://admin.yelp.com/biz_edit/78312491,US,logged_out_user,biz_site,1683896003,1683908777,,
AddBusiness,approve,3799,78313755,https://bize.admin.yelp.com/biz/78313755,https://admin.yelp.com/biz_edit/78313755,US,user,main_site,1683915790,1683915809,,
AddBusiness,approve,10057,78313540,https://bize.admin.yelp.com/biz/78313540,https://admin.yelp.com/biz_edit/78313540,US,user,main_site,1683912966,1683913615,,
AddBusiness,reject,22053,78313457,https://bize.admin.yelp.com/biz/78313457,https://admin.yelp.com/biz_edit/78313457,US,logged_out_user,biz_site,1683912082,1683915681,,
AddBusiness,approve,10125,78313159,https://bize.admin.yelp.com/biz/78313159,https://admin.yelp.com/biz_edit/78313159,US,user,main_site,1683907914,1683908242,,
AddBusiness,approve,22059,78313685,https://bize.admin.yelp.com/biz/78313685,https://admin.yelp.com/biz_edit/78313685,US,logged_out_user,biz_site,1683914975,1683917099,,
AddBusiness,approve,10057,78313525,https://bize.admin.yelp.com/biz/78313525,https://admin.yelp.com/biz_edit/78313525,US,user,main_site,1683912784,1683913628,,
AddBusiness,approve,21006,78313178,https://bize.admin.yelp.com/biz/78313178,https://admin.yelp.com/biz_edit/78313178,US,logged_out_user,biz_site,1683908299,1683909089,,
